x,y,z,vx,vy,vz,t
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-10.6493,-31.7451,40.4041,-0.935208,0.0465118,0.351032,30
1.98545,0.1065,3.4577,0.405739,0.0990365,0.908608,2
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-14.5078,-31.3283,41.3245,-0.980774,0.155317,0.118151,32
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-18.357,-30.9327,42.2918,-0.935161,0.0467348,0.351127,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-21.9877,-30.2147,43.7791,-0.872949,0.297583,0.38653,36
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-25.6528,-29.5283,45.1949,-0.945574,0.0556549,0.320613,38
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-29.5278,-29.7132,46.1218,-0.979208,-0.137937,0.148743,40
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-33.4969,-29.7578,46.514,-0.993292,0.103746,0.0510721,42
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-37.4818,-29.8842,46.6299,-0.988066,-0.153786,0.0086609,44
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-41.3583,-30.6382,47.1899,-0.941423,-0.217887,0.257385,46
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-45.1402,-30.9941,48.4061,-0.938901,0.0287187,0.342988,48
46.3451,64.2331,28.0978,0.45516,0.854725,0.24955,46
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-48.686,-30.9346,50.2393,-0.854863,0.00734068,0.518801,50
-52.1956,-31.3923,52.0784,-0.888275,-0.223382,0.401332,52
-55.7604,-31.7571,53.83,-0.884161,0.0294352,0.466254,54
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-59.1639,-32.1407,55.874,-0.81152,-0.208311,0.545932,56
-62.2623,-33.4977,57.9877,-0.732744,-0.454103,0.50683,58
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-65.4072,-34.8108,60.0599,-0.826093,-0.210822,0.522613,60
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-68.5151,-36.1663,62.1606,-0.724055,-0.451106,0.521773,62
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-71.0182,-38.0637,64.619,-0.529997,-0.490213,0.69195,64
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-73.2108,-39.5291,67.6113,-0.558633,-0.250282,0.790752,66
47.5487,72.0509,29.3375,0.215949,0.97512,-0.0500709,50
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-75.5828,-39.9992,70.7833,-0.617654,0.00397412,0.78644,68
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-78.0722,-40.5266,73.8548,-0.619853,-0.253376,0.742686,70
-80.374,-42.051,76.7334,-0.529018,-0.492596,0.691005,72
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-82.6004,-43.5226,79.6977,-0.57549,-0.251013,0.778334,74
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-84.8044,-45.0431,82.6539,-0.52284,-0.492903,0.695475,76
-87.1984,-47.1905,85.0133,-0.660497,-0.570791,0.487792,78
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-90.2052,-49.091,86.8178,-0.826105,-0.383355,0.413024,80
-93.7679,-50.2107,88.2185,-0.93947,-0.183253,0.289508,82
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-97.3356,-51.4408,89.5098,-0.839185,-0.416695,0.349478,84
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-100.919,-52.9214,90.4443,-0.937608,-0.323994,0.126167,86
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-104.767,-53.7119,91.1391,-0.973272,-0.0810771,0.214866,88
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-14.1695,-31.7334,42.2793,-0.82058,-0.0365771,0.570361,32
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-108.583,-53.578,92.2904,-0.926416,0.136839,0.350753,90
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-112.32,-52.6329,93.3167,-0.931031,0.323702,0.168519,92
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-108.585,-54.5721,91.907,-0.927281,-0.333954,0.169187,90
-112.045,-56.3645,92.7584,-0.799209,-0.546583,0.250024,92
-115.094,-58.87,93.3374,-0.720486,-0.691814,0.0478876,94
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-118.036,-61.5408,92.9922,-0.741196,-0.638625,-0.206848,96
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-71.7168,-37.5383,64.1037,-0.860869,-0.241402,0.447917,64
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-37.3786,-29.1957,47.2389,-0.939178,0.172299,0.297081,44
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-120.816,-64.3744,92.5993,-0.64537,-0.763869,0.00118949,98
-123.748,-67.0693,92.3861,-0.804764,-0.584755,-0.10206,100
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-127.022,-69.3261,91.9521,-0.81882,-0.563675,-0.108648,102
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-130.003,-71.9158,91.3515,-0.711941,-0.681939,-0.167628,104
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-132.557,-74.9613,91.0184,-0.565099,-0.825001,-0.00601388,106
-115.801,-50.8734,94.1518,-0.805672,0.540258,0.242929,94
-134.523,-78.4071,91.4334,-0.419265,-0.885107,0.201996,108
-136.507,-81.6653,92.5976,-0.560304,-0.741804,0.368491,110
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-118.702,-48.279,95.0248,-0.644556,0.739644,0.193581,96
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-120.831,-45.0219,95.9004,-0.424876,0.87302,0.239406,98
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
6.58826,3.68518,8.99574,0.334831,0.554549,0.761816,6
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
39.9604,56.5949,29.0834,-0.247034,0.731306,0.635741,42
-122.985,-41.7483,96.6428,-0.635728,0.760036,0.134887,100
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-125.091,-38.4421,97.3802,-0.421779,0.877791,0.227124,102
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-75.1843,-38.9061,65.523,-0.862907,-0.429273,0.266676,66
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-126.367,-34.7283,98.1046,-0.268407,0.950195,0.158387,104
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-127.781,-31.0047,98.315,-0.426817,0.90328,-0.043736,106
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-135.189,-77.9459,90.7416,-0.734696,-0.666659,-0.125651,108
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-62.4884,-32.4309,58.0587,-0.839813,0.0511465,0.540462,58
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-37.4049,-29.4538,47.2516,-0.951632,0.0500814,0.30313,44
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
-129.006,-27.2088,98.3267,-0.193658,0.980031,0.0451152,108
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-66.0899,-32.1095,59.7423,-0.945441,0.105909,0.308099,60
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
51.0675,85.6893,35.4683,-0.0856746,0.961615,0.260686,57.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
51.8677,85.6484,35.102,0.333666,0.940182,0.0687375,57.8
-130.303,-23.4385,98.4322,-0.439006,0.898438,0.0091256,110
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-138.979,-84.1325,94.0695,-0.725566,-0.559592,0.400513,111.9
74.6159,9.51462,72.2231,0.845417,-0.149839,0.512659,56.8
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
-132.36,-20.0507,98.8783,-0.576993,0.791118,0.203008,112
-5.22861,-50.6989,36.9333,-0.219034,-0.876075,0.429555,34
74.7419,11.0998,76.3394,0.311398,0.107253,0.944207,58.5
